loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,isDefaultearly_return_amount_3mon
1014926,214926,17454.5,3,16.254,578.93,D,普通企业,住宿和餐饮业,10+ years,1,1,2017/7/1,4,595,23,19.99,0,540,585,14,0,0,17212.6,81.2308,0,0,10-Nov,4,1,12,0,2,14,11,3,6885,1
1019037,219037,15729.5,5,15.291,477.69,D,普通企业,公共服务、社会组织,6 years,1,1,2016/6/1,0,309,30,21.0909,0,659.091,714.015,5,0,0,5154.15,45.2308,0,0,10-Mar,0,1,2,0,6,6,6,0,0,0
1015594,215594,12272.7,5,15.488,349.65,C,幼教与中小学校,交通运输、仓储和邮政业,6 years,0,1,2017/9/1,0,476,5,20.48,0,585,731.25,11,0,0,16675.4,27.8923,0,0,5-Oct,0,1,8,0,12,13,8,0,4802,1
1039175,239175,12763.6,5,13.67,249.46,B,政府机构,金融业,6 years,1,1,2013/11/1,0,447,30,6.60273,0,740,925,9,0,0,4392.77,23.6923,1,0,6-Mar,25511,1,3,0,2,11,6,0,0,0
1021012,221012,5000,3,11.165,161.69,B,政府机构,住宿和餐饮业,10+ years,1,0,2014/7/1,4,62,13,5.57455,0,548.182,593.864,8,0,0,4066,35.0769,0,0,9-Jan,4,1,6,0,0,9,3,2,1523,1
1019554,219554,3272.73,3,14.814,106.16,C,幼教与中小学校,建筑业,2 years,0,1,2018/6/1,9,340,14,10.5873,0,720,900,7,0,0,2747.23,41.1,1,0,8-Jun,10,1,3,0,3,10,4,0,0,0
1023385,223385,21818.2,3,9.17,637.58,B,政府机构,公共服务、社会组织,10+ years,0,1,2014/10/1,4,371,7,12.5364,0,695,752.917,9,0,0,29959.6,80.6,1,0,Mar-77,4,1,6,0,11,19,9,3,279,0
1036802,236802,7500,3,17.919,264.76,C,幼教与中小学校,电力、热力生产供应业,10+ years,1,0,2013/6/1,4,313,43,11.9782,0,747.273,809.545,9,1,1,5123,31.0154,1,0,6-Oct,1158,1,3,0,2,15,12,0,0,0
1036725,236725,9818.18,3,11.858,391.62,B,普通企业,采矿业,10+ years,1,1,2016/2/1,4,582,14,10.1536,0,634.091,792.614,6,0,0,0,0,0,0,Sep-90,4,1,0,0,3,11,5,0,4637,0
1018426,218426,7200,3,11.421,241.53,C,上市企业,金融业,3 years,0,1,2015/4/1,4,189,9,18.2909,0,548.182,685.227,16,0,0,20692,66.3,1,0,3-Sep,4,1,6,0,16,25,9,3,2138,1
1026014,226014,27272.7,5,19.327,629.01,D,普通企业,房地产业,10+ years,0,0,2015/8/1,0,166,8,26.33,0,774.545,968.182,22,0,0,27434,44.4,0,0,Dec-83,0,1,11,0,10,32,23,0,8558,1
1039369,239369,4363.64,3,15.31,167.13,C,政府机构,电力、热力生产供应业,3 years,1,0,2014/4/1,4,441,9,13.44,0,540,585,10,1,0,4389.54,66.5538,1,0,Sep-95,4,1,5,0,8,9,8,3,371,1
1022892,222892,31200,3,11.99,876.74,C,普通企业,信息传输、软件和信息技术服务业,10+ years,1,0,2016/1/1,0,104,23,24.72,0,675,787.5,6,1,0,7140,56.5846,1,0,Mar-95,0,1,1,0,7,6,5,0,0,0
1011182,211182,13254.5,5,10.323,356.04,B,普通企业,文化和体育业,< 1 year,1,0,2016/3/1,4,19,14,10.6364,0,609.091,710.606,10,0,0,40486.2,36.3462,0,0,6-Nov,4,1,10,0,0,21,20,1,2401,1
1038644,238644,20454.5,5,28.413,746,G,普通企业,公共服务、社会组织,8 years,1,1,2014/8/1,5,156,18,20.1709,0,548.182,593.864,16,0,0,38233.8,72.6462,1,0,Nov-98,6,1,8,0,6,15,8,0,203,1
1031591,231591,12000,5,17.091,311.23,E,普通企业,公共服务、社会组织,5 years,1,1,2015/11/1,0,162,2,9.89182,0,544.091,589.432,9,1,1,5137.85,52.5538,0,0,1-Aug,0,1,4,0,20,8,3,0,0,0
1030505,230505,5890.91,3,6.012,221.27,A,政府机构,交通运输、仓储和邮政业,6 years,1,0,2015/2/1,4,289,16,13.15,2,675,787.5,3,0,0,4690.38,43.7231,1,0,May-90,4,1,1,0,9,9,4,3,835,1
1024516,224516,30545.5,3,15.389,956.84,C,政府机构,金融业,5 years,0,1,2016/7/1,0,602,48,15.49,0,604.545,654.924,9,1,1,3222.69,21.3231,0,0,Oct-98,0,1,1,0,11,17,3,0,0,0
1020243,220243,13636.4,3,11.99,498.15,C,上市企业,信息传输、软件和信息技术服务业,3 years,0,1,2015/12/1,4,4,3,18.7855,0,609.091,710.606,27,1,0,20396.3,60.4615,0,0,5-Feb,4,1,13,0,22,19,9,0,0,0
1002138,202138,20000,3,6.291,617.46,A,幼教与中小学校,电力、热力生产供应业,< 1 year,0,1,2016/7/1,2,97,12,31.3,0,617.727,720.682,18,0,0,24974.9,48.8077,1,0,May-94,5,1,6,0,10,10,7,0,2568,1
1041108,241108,27054.5,5,16.695,637.21,E,上市企业,公共服务、社会组织,3 years,1,1,2015/7/1,0,447,30,18.1855,0,556.364,695.455,17,2,2,6592,39.2,0,0,Sep-85,0,1,6,0,9,48,34,0,0,0
1021296,221296,2618.18,3,13.491,83.19,C,政府机构,制造业,3 years,1,1,2017/1/1,6,696,15,6.86364,1,548.182,685.227,4,1,1,982,17.6538,0,0,1-Apr,7,1,2,0,7,9,5,0,0,0
1021683,221683,14000,5,10.791,311.36,B,普通企业,房地产业,2 years,0,1,2018/1/1,4,491,30,6.02182,0,580.909,677.727,10,0,0,17845.7,53.4231,0,0,3-Dec,4,1,3,0,2,23,10,1,4820,1
1043962,243962,29090.9,5,19.789,812.42,D,政府机构,采矿业,1 year,1,1,2017/1/1,0,566,30,9.98,0,600,700,17,0,0,50136.9,79.3846,0,0,2-Aug,0,1,13,0,7,15,7,2,2325,1
1003920,203920,14181.8,3,15.037,408.22,C,政府机构,采矿业,1 year,1,0,2016/3/1,0,149,22,22.5818,5,556.364,695.455,11,1,0,2357,58.9,0,0,4-Oct,0,1,1,0,50,13,4,0,0,0
1024740,224740,22727.3,3,15.389,854.32,C,幼教与中小学校,公共服务、社会组织,10+ years,0,1,2016/11/1,0,328,3,27.9927,0,560.455,607.159,14,0,0,28222,51.1385,0,0,Feb-86,0,1,8,0,8,21,17,0,0,0
1018182,218182,34909.1,5,21.48,874.38,E,普通企业,电力、热力生产供应业,10+ years,0,1,2014/2/1,0,116,14,15.2182,0,763.636,827.273,7,0,0,30821.5,112.5,1,0,Sep-83,0,1,5,0,7,21,10,3,7113,1
1041051,241051,9454.55,3,10.026,262.45,B,普通企业,信息传输、软件和信息技术服务业,1 year,0,1,2013/4/1,0,104,23,16.2327,0,790.909,922.727,10,0,0,6344.31,22.2462,1,0,Oct-99,44860,1,3,0,6,18,15,0,0,0
1021320,221320,8181.82,5,19.327,251.61,D,世界五百强,农、林、牧、渔业,3 years,0,1,2015/12/1,0,639,37,25.0255,0,552.273,690.341,10,0,0,14777.3,66.7,0,0,6-Nov,0,1,5,0,12,8,5,0,0,0
1016766,216766,10472.7,3,8.18,301.63,B,政府机构,采矿业,5 years,0,1,2015/5/1,0,232,13,29.2545,0,745,807.083,10,0,0,10109.1,61.1538,1,0,2-Aug,0,1,4,0,23,15,9,3,917,1
1001455,201455,11454.5,5,21.109,364.64,E,普通企业,交通运输、仓储和邮政业,8 years,0,1,2015/7/1,4,74,30,5.71091,3,600,750,19,1,0,10632.5,29,0,0,1-Sep,4,1,13,0,4,24,18,4,4794,1
1010082,210082,12000,3,7.62,373.94,A,普通企业,房地产业,1 year,1,1,2013/11/1,0,396,7,11.1436,0,796.364,995.455,11,0,0,14218.2,27.8077,1,0,2-Feb,0,1,2,0,17,24,18,0,4056,1
1037915,237915,8181.82,3,8.459,311.94,A,高等教育机构,农、林、牧、渔业,8 years,1,0,2014/10/1,0,167,8,19.8,0,736.364,797.727,7,0,0,4212,65.6923,1,0,2-Aug,0,1,4,0,2,9,6,0,0,0
1027079,227079,4929.55,3,11.421,202.11,C,政府机构,公共服务、社会组织,3 years,1,0,2015/7/1,3,147,26,24.3,1,720,840,13,0,0,7176.92,52.7077,0,0,8-Jun,3,1,8,0,12,11,4,0,0,0
1017429,217429,1000,3,12.001,32.7,B,政府机构,文化和体育业,10+ years,0,1,2017/8/1,5,58,17,25.66,0,560.455,607.159,8,0,0,7605.23,43.7538,0,0,Mar-00,6,1,3,0,10,9,3,3,259,0
1023645,223645,4909.09,3,9.49,192.17,B,政府机构,电力、热力生产供应业,3 years,0,1,2016/8/1,0,410,8,9.20727,0,675,731.25,7,1,1,6058.85,54.9231,1,0,4-Nov,0,1,5,0,1,7,0,3,840,1
1017102,217102,8727.27,3,12.879,329.56,C,幼教与中小学校,采矿业,10+ years,1,1,2014/12/1,5,97,12,27.1527,1,552.273,644.318,11,0,0,13423.8,96.5769,1,0,Oct-96,6,1,6,0,14,7,1,0,505,0
1020470,220470,18909.1,3,5.852,481.84,A,政府机构,信息传输、软件和信息技术服务业,10+ years,0,0,2016/4/1,0,31,2,5.72727,1,601.364,751.705,8,0,0,68692.6,16.2462,0,0,Nov-95,0,1,4,0,8,7,5,0,0,0
1043030,243030,6545.45,3,11.55,264,B,普通企业,金融业,10+ years,0,0,2013/9/1,0,412,13,9.68,0,609.091,710.606,9,0,0,6533.69,58.3,1,0,6-Sep,0,1,6,0,1,6,6,0,3530,1
1015525,215525,6109.09,3,11.44,184.51,B,普通企业,公共服务、社会组织,1 year,1,0,2014/11/1,0,576,23,28.6255,0,548.182,639.545,11,0,0,6129,57.9385,1,0,1-Mar,0,1,4,0,15,9,6,3,505,1
1033417,233417,17727.3,3,17.091,549.77,D,高等教育机构,信息传输、软件和信息技术服务业,< 1 year,1,1,2016/11/1,4,171,8,22.7782,0,741.818,865.455,9,0,0,11990.5,62.1385,1,0,12-Aug,4,1,3,0,5,4,3,0,0,0
1029545,229545,13300,3,4.788,400.53,A,普通企业,建筑业,4 years,1,0,2015/8/1,4,277,8,17.4436,0,662.727,717.955,16,0,0,9211.38,11.4,0,0,Dec-91,4,1,4,0,35,19,11,0,0,0
1015705,215705,20454.5,5,9.891,543.44,B,普通企业,金融业,< 1 year,0,1,2015/6/1,0,97,12,24.8727,0,780,975,23,0,0,27300,33.3462,0,0,5-Nov,0,1,13,0,5,28,14,0,0,0
1026258,226258,9000,3,5.32,331.27,A,政府机构,住宿和餐饮业,10+ years,1,0,2016/3/1,4,64,14,13.5491,0,725,845.833,7,0,0,13820.8,91.5,0,0,Mar-85,4,1,6,0,3,9,4,0,0,0
1039629,239629,28636.4,5,20.889,907.73,E,普通企业,建筑业,< 1 year,1,1,2014/9/1,4,4,3,13.9255,0,650,812.5,13,0,0,71051.5,100.615,1,0,Dec-98,4,1,6,0,5,22,13,5,12857,1
1021544,221544,3490.91,3,8.349,99.68,A,政府机构,住宿和餐饮业,10+ years,1,1,2016/7/1,0,171,8,11.04,0,585,731.25,10,1,1,8751.92,31.6615,0,0,Aug-96,0,1,5,0,2,12,8,3,1202,1
1036782,236782,33090.9,3,11.241,936.57,B,普通企业,金融业,9 years,0,1,2014/11/1,4,405,2,26.79,0,659.091,823.864,13,0,0,44472.7,87.9846,1,0,Dec-96,4,1,8,0,6,35,14,0,0,0
1049394,249394,11454.5,3,8.789,438.65,A,普通企业,电力、热力生产供应业,10+ years,0,1,2016/11/1,6,23,9,13.9255,0,735,918.75,5,0,0,87860.8,24.8077,0,0,Nov-87,7,1,3,0,6,12,5,0,3368,1
1015626,215626,20000,5,10.989,424.85,B,上市企业,交通运输、仓储和邮政业,9 years,0,1,2015/4/1,0,229,17,28.4182,0,597.273,746.591,13,0,0,20383,30,0,0,Oct-00,0,1,6,0,5,11,6,0,0,0
1008683,208683,10000,3,7.89,312.86,A,政府机构,制造业,1 year,0,1,2015/6/1,0,480,8,18.57,1,763.636,954.545,15,0,0,20310,22.0769,0,0,5-Aug,0,1,11,0,8,20,11,0,4527,1
1025433,225433,9818.18,5,16.841,287.44,C,幼教与中小学校,建筑业,5 years,1,1,2016/2/1,0,131,6,17.6618,0,660,825,8,1,1,13528.3,80.0154,0,0,5-Jul,0,1,6,0,9,7,4,0,0,0
1006175,206175,15272.7,5,26.991,452.87,F,普通企业,金融业,Optional Null,0,1,2017/1/1,0,275,8,16.3818,0,665,831.25,8,1,1,11434,53.7,0,0,May-99,0,1,4,0,7,8,6,0,0,0
1008088,208088,8727.27,3,14.839,271.45,C,幼教与中小学校,房地产业,Optional Null,1,1,2016/8/1,0,408,14,15.3327,0,540,630,16,0,0,22117.8,70.6,0,0,4-Jun,0,1,11,0,8,25,15,0,0,0
1003713,203713,7090.91,3,8.991,193.58,B,普通企业,住宿和餐饮业,10+ years,1,1,2015/5/1,0,195,38,15.4182,0,609.091,659.848,5,0,0,1694.77,75.6923,1,0,4-Dec,0,1,2,0,18,8,6,0,0,0
1014423,214423,10472.7,3,8.244,306,B,上市企业,电力、热力生产供应业,2 years,1,1,2016/2/1,3,17,13,4.54909,1,556.364,649.091,18,0,0,149,1.2,1,0,11-Aug,3,1,2,0,10,7,5,1,968,0
1022441,222441,18000,5,12.69,497.09,C,普通企业,住宿和餐饮业,< 1 year,0,1,2015/3/1,0,103,36,15.34,1,568.636,663.409,23,1,1,13433.5,27.1,0,0,Jun-94,0,1,11,0,11,25,17,0,0,0
1002907,202907,9454.55,3,17.09,285.59,D,普通企业,电力、热力生产供应业,3 years,1,1,2017/8/1,0,11,5,15.4145,0,690,747.5,8,0,0,5493.23,50.5077,0,0,6-Mar,0,1,5,0,6,20,7,0,365,0
1014683,214683,9450,3,16.489,327.55,C,普通企业,建筑业,10+ years,1,1,2014/8/1,5,51,13,8.83636,0,710,887.5,9,1,1,4830,44.4769,0,0,2-Jul,6,1,4,0,4,8,2,1,1335,1
1043813,243813,27272.7,3,13.014,860.04,C,普通企业,金融业,9 years,1,1,2016/3/1,0,646,8,5.05636,0,622.727,778.409,9,0,0,1019.85,8.07692,0,0,1-Jan,0,1,3,0,7,9,6,0,0,0
1029828,229828,2954.55,3,8.775,80.38,B,政府机构,农、林、牧、渔业,6 years,0,0,2016/3/1,0,786,5,19.4618,0,730,912.5,7,0,0,11244,32.0308,0,0,10-May,0,1,3,0,1,6,2,3,525,1
1028990,228990,25772.7,5,18.891,852.01,E,普通企业,国际组织,2 years,1,1,2015/12/1,0,31,2,26.2036,0,640.909,801.136,14,0,0,19120.4,53.0769,0,0,4-Jul,0,1,4,0,18,9,7,4,12649,0
1015040,215040,5672.73,3,12.74,161.14,C,普通企业,文化和体育业,7 years,1,1,2017/1/1,4,157,8,5.69091,0,627.273,731.818,7,3,0,11841,44.4,1,0,Dec-98,4,1,3,0,3,9,5,1,789,0
1015003,215003,14545.5,3,11.99,531.36,B,政府机构,文化和体育业,10+ years,0,1,2013/10/1,0,112,23,19.6036,0,572.727,715.909,13,0,0,14191.7,84,1,0,6-Sep,40,1,4,0,10,10,9,0,930,1
1037122,237122,30000,3,5.852,903.45,A,普通企业,农、林、牧、渔业,10+ years,0,1,2017/4/1,2,392,32,7.62,0,829.091,967.273,7,0,0,4513.85,21.2308,1,0,Dec-91,5,1,2,0,5,6,6,3,4549,1
1017224,217224,15000,3,8.9,476.3,A,普通企业,采矿业,2 years,1,0,2014/1/1,0,120,21,19.5218,0,700,758.333,14,0,0,20840,60.4,1,0,5-Oct,1303,1,7,0,6,25,13,1,5383,1
1025193,225193,17225,3,13.332,484.94,B,政府机构,电力、热力生产供应业,< 1 year,1,1,2013/2/1,4,275,8,15.61,0,736.364,920.455,10,0,0,8074.62,70.2692,1,0,5-May,4,1,6,0,1,14,11,1,744,1
1046159,246159,6259.09,3,15.813,274.92,D,普通企业,建筑业,10+ years,1,1,2015/12/1,5,677,13,31.9909,0,710,828.333,20,0,0,14510.8,36.0923,0,0,Sep-94,6,1,4,0,16,37,10,3,3011,0
1018502,218502,9090.91,3,12.837,330.57,B,普通企业,交通运输、仓储和邮政业,10+ years,1,1,2014/9/1,0,222,12,23.4727,0,548.182,593.864,14,0,0,10044.5,59.4231,1,0,Mar-96,0,1,8,0,8,27,10,0,0,0
1005390,205390,22727.3,3,8.775,803.75,B,上市企业,农、林、牧、渔业,10+ years,1,0,2016/5/1,2,22,16,26.9564,0,621.818,777.273,8,0,0,11120.3,34.4,0,0,Jun-97,5,1,5,0,6,8,4,0,0,0
1002914,202914,13000,3,13.519,433.59,C,普通企业,房地产业,8 years,1,1,2015/7/1,4,517,14,17,0,675,787.5,11,0,0,24282,86.2154,0,0,3-May,4,1,9,0,7,13,9,2,1542,0
1033108,233108,10409.1,3,16.074,413.15,D,普通企业,制造业,1 year,1,1,2015/4/1,0,277,8,14.9809,0,556.364,695.455,17,0,0,9060.92,65.6308,1,0,6-Oct,0,1,11,0,9,13,6,0,0,0
1027303,227303,21272.7,3,5.32,782.99,A,政府机构,住宿和餐饮业,10+ years,0,0,2015/7/1,4,186,9,11.21,0,705,881.25,12,0,0,25822,65.3077,0,0,Jul-97,4,1,9,0,3,21,15,3,2948,0
1020147,220147,2727.27,3,16.841,104.46,C,政府机构,房地产业,10+ years,0,1,2016/2/1,0,273,8,15.3545,0,720,840,13,0,0,17951.1,70.9846,0,0,2-Feb,0,1,8,0,6,9,5,3,1154,1
1016583,216583,13000,3,12.12,365.99,B,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,0,1,2012/10/1,0,347,14,23.8818,0,627.273,784.091,20,0,0,19847,54.4923,0,0,Mar-85,329,1,14,0,21,24,12,0,0,0
1001000,201000,26827.3,5,16.425,579.53,E,普通企业,金融业,3 years,0,1,2015/9/1,0,380,26,15.8909,0,675,731.25,15,0,0,21630.5,59.0769,1,0,Apr-85,0,1,11,0,2,19,12,0,1429,0
1030449,230449,5727.27,3,15.939,240.92,C,政府机构,农、林、牧、渔业,10+ years,0,0,2014/8/1,0,544,20,18.1091,0,544.091,589.432,13,1,1,3480.92,42.9,0,0,Jan-95,0,1,3,0,15,17,10,0,0,0
1022880,222880,6545.45,3,9.891,261.88,B,政府机构,文化和体育业,3 years,1,1,2014/1/1,4,97,12,4.41818,0,627.273,679.545,5,0,0,5444.31,63.6923,0,0,Jul-95,4,1,5,Optional Null,0,7,4,2,3915,1
1048360,248360,17454.5,3,6.534,495.94,A,上市企业,电力、热力生产供应业,10+ years,0,1,2015/7/1,0,363,43,22.2055,0,636.364,689.394,8,0,0,18256.6,85.6,0,0,Aug-98,0,1,4,0,8,8,8,1,5798,1
1025463,225463,21272.7,3,14.049,629.37,D,政府机构,公共服务、社会组织,7 years,0,0,2014/7/1,0,134,8,12.5182,0,741.818,803.636,9,0,0,15564,74.4,0,0,Mar-99,0,1,5,0,6,12,2,2,6829,1
1015148,215148,13636.4,5,12.089,326.07,B,幼教与中小学校,住宿和餐饮业,10+ years,0,0,2016/9/1,9,84,19,10.3273,0,645.455,699.242,6,0,0,10934,37.8462,0,0,4-Nov,10,1,3,0,7,17,11,0,0,0
1033322,233322,10909.1,3,7.11,312.91,A,普通企业,文化和体育业,7 years,0,1,2013/12/1,5,230,2,12.3091,0,668.182,723.864,9,0,0,7418.77,27.1,0,0,Jul-88,6,1,4,0,2,14,9,3,1082,1
1023895,223895,9218.18,3,16.99,301.23,D,普通企业,文化和体育业,Optional Null,1,1,2015/11/1,0,232,13,12.6164,0,640.909,694.318,5,0,0,11884.6,72,0,0,Sep-94,0,1,3,0,4,7,4,0,0,0
1004192,204192,18000,3,9.17,573.83,B,普通企业,金融业,< 1 year,0,1,2015/9/1,0,9,7,17.38,0,741.818,865.455,13,0,0,32850,78.2,1,0,Oct-98,0,1,9,0,5,13,9,1,1138,1
1035121,235121,25527.3,3,8.244,688.49,B,政府机构,采矿业,6 years,1,1,2016/3/1,4,253,21,10.3091,0,741.818,927.273,11,0,0,35078,66.4,0,0,Feb-94,4,1,8,0,4,22,16,3,10188,1
1044848,244848,12500,3,5.32,376.44,A,政府机构,公共服务、社会组织,4 years,0,0,2017/10/1,0,553,27,34.0364,0,634.091,686.932,15,0,0,10995.7,27.0462,0,0,3-Jun,0,1,7,0,12,20,8,3,6019,0
1002588,202588,5454.55,3,15.813,179.69,D,普通企业,电力、热力生产供应业,5 years,1,1,2015/10/1,0,31,2,9.40091,0,540,585,14,1,0,0,0,1,0,5-Nov,0,1,0,0,22,3,1,0,0,0
1003155,203155,1818.18,3,13.491,69.33,C,普通企业,金融业,< 1 year,1,0,2014/10/1,0,100,4,14.9545,0,589.091,736.364,17,0,0,2911.15,32.3,0,0,4-Mar,0,1,3,0,20,7,3,0,0,0
1041243,241243,10000,3,7.11,312.91,A,普通企业,电力、热力生产供应业,9 years,0,1,2013/4/1,0,66,14,27.8273,0,829.091,1036.36,16,0,0,15951,35.5385,1,0,Dec-98,3675,1,7,0,11,31,19,3,3903,1
1019814,219814,11818.2,5,14.916,230.41,C,幼教与中小学校,金融业,10+ years,0,1,2018/7/1,0,737,39,42.5236,0,650.455,704.659,15,0,0,11686.8,23.9,0,0,Jun-97,0,1,6,0,13,26,10,0,1977,1
1016313,216313,8727.27,3,10.99,261.88,B,政府机构,电力、热力生产供应业,2 years,1,0,2014/7/1,4,97,12,5.71,0,600,750,6,1,1,1392.69,37.8462,0,0,May-95,4,1,4,Optional Null,3,26,13,3,3511,1
1037397,237397,2863.64,3,11.421,117.41,B,幼教与中小学校,文化和体育业,3 years,1,0,2011/10/1,1,19,14,8.1,0,736.364,797.727,8,0,0,50,0.6,1,0,7-Apr,3880,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0
1008107,208107,18909.1,5,12.089,347.8,B,普通企业,信息传输、软件和信息技术服务业,5 years,1,0,2015/5/1,7,136,8,24.5782,0,663.636,774.242,21,0,0,26183,31.7,0,0,7-Dec,8,1,11,0,8,22,16,2,5866,1
1022444,222444,14181.8,3,11.48,514.28,B,政府机构,农、林、牧、渔业,2 years,1,1,2015/12/1,0,418,45,19.95,0,544.091,589.432,10,0,0,10279.6,62.7692,0,0,6-Apr,0,1,4,0,5,9,4,3,116,1
1002359,202359,15545.5,3,12.089,621.95,B,普通企业,金融业,10+ years,1,0,2016/8/1,0,124,13,8.47273,0,613.636,664.773,17,1,1,22401.1,70.9615,0,0,Jul-97,0,1,8,0,4,33,15,1,3709,1
1046194,246194,10909.1,5,11.421,271.14,B,普通企业,金融业,4 years,0,0,2011/10/1,2,236,7,25.11,0,812.727,880.455,4,0,0,5726.77,52.0615,1,0,Dec-98,4172,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,3,1017,1
1040664,240664,17454.5,3,13.739,642.22,B,幼教与中小学校,公共服务、社会组织,10+ years,0,1,2014/3/1,0,359,43,27.7964,0,725,785.417,16,0,0,21477.7,45.2308,1,0,Mar-98,0,1,9,0,7,21,6,0,0,0
1000921,200921,6545.45,3,7.89,225.26,A,政府机构,国际组织,3 years,1,1,2016/3/1,4,235,8,12.1,0,568.636,663.409,8,0,0,16679.4,38.7692,0,0,4-Mar,4,1,6,0,1,10,7,0,0,0
1029854,229854,12000,3,14.46,412.82,C,普通企业,信息传输、软件和信息技术服务业,5 years,1,1,2016/2/1,0,19,14,11.7,0,720,900,7,0,0,15626.8,82.6,0,0,6-Jun,0,1,5,0,4,5,5,0,1764,1
1033421,233421,17018.2,3,13.67,489.86,C,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,2015/11/1,0,338,4,13.0418,0,752.727,878.182,12,0,0,11313,69.1154,1,0,Nov-94,0,1,9,0,9,22,13,0,0,0
1006327,206327,30545.5,3,8.19,879.88,A,普通企业,文化和体育业,10+ years,0,1,2015/1/1,0,352,11,7.26,2,681.818,795.455,12,10,0,8140.62,21.9692,0,0,Feb-80,0,1,4,0,11,18,6,3,8614,1
1034497,234497,3272.73,3,18.689,142.6,D,幼教与中小学校,信息传输、软件和信息技术服务业,10+ years,0,1,2015/12/1,5,424,24,32.0618,0,627.273,784.091,8,0,0,13335,65.4462,0,0,1-Jul,6,1,5,0,2,12,4,1,1493,1
1022141,222141,13090.9,3,13.849,401.97,C,普通企业,房地产业,1 year,1,1,2015/12/1,0,290,18,19.3527,0,604.545,654.924,10,1,1,9249.69,68.7,0,0,1-Jun,0,1,6,0,4,13,7,1,597,0
1003646,203646,39000,5,15.037,762.22,C,高等教育机构,建筑业,10+ years,0,1,2016/4/1,0,177,26,21.84,0,690,805,12,0,0,35873.4,93.3462,0,0,Aug-99,0,1,6,0,6,14,8,3,1756,1
1019590,219590,14181.8,3,5.852,361.38,A,普通企业,批发和零售业,10+ years,0,0,2017/5/1,9,340,14,11.56,0,872.727,945.455,11,0,0,7888.85,5.81538,0,0,May-83,10,1,1,0,6,17,14,2,3182,1
1032368,232368,818.182,3,14.883,33.95,B,幼教与中小学校,电力、热力生产供应业,2 years,0,1,2014/2/1,9,399,37,5.34545,2,752.727,878.182,11,0,0,1217.54,16.7308,1,0,1-Jan,10,1,4,0,6,15,6,0,0,0
1009659,209659,9090.91,5,21.97,276.02,E,政府机构,制造业,5 years,1,1,2012/5/1,0,224,3,13.5736,0,604.545,654.924,6,0,0,5401,96.9231,1,0,4-May,1711,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0
1031182,231182,4909.09,3,14.33,185.43,C,政府机构,批发和零售业,5 years,1,0,2013/3/1,0,275,8,8.03636,0,568.636,616.023,6,0,0,5295.23,35.1,1,0,5-Jun,38,1,4,0,2,7,5,3,2300,1
1038490,238490,7700,3,10.42,249.98,B,上市企业,公共服务、社会组织,1 year,1,1,2017/11/1,4,109,21,32.41,0,585,731.25,11,0,0,6992.31,34.2462,0,0,6-Jan,4,1,5,0,15,15,8,3,3569,1
1034532,234532,11818.2,3,14.289,437.96,B,政府机构,金融业,4 years,1,1,2013/11/1,0,408,14,18.1527,0,690,747.5,8,0,0,22365,102.846,1,0,5-Dec,0,1,4,0,5,7,6,3,6465,1
1001203,201203,35000,5,17.171,843.9,D,普通企业,金融业,< 1 year,0,1,2015/6/1,0,324,10,13.15,0,690,862.5,17,0,0,20338,62.0308,0,0,Dec-99,0,1,8,0,6,35,14,5,16073,1
1040037,240037,10909.1,3,8.496,320.05,B,世界五百强,信息传输、软件和信息技术服务业,7 years,0,1,2018/1/1,0,296,5,6.72545,0,576.818,672.955,14,1,1,8911,20.9,0,0,12-Aug,0,1,7,0,1,25,9,2,1530,1
1033240,233240,3272.73,3,6.516,123.95,A,普通企业,房地产业,10+ years,0,1,2016/12/1,0,720,0,30.0655,0,834.545,973.636,19,0,0,148739,23.9,0,0,Jan-97,0,1,8,0,15,16,7,3,519,1
1027037,227037,11050,5,14.31,258.9,C,普通企业,批发和零售业,10+ years,0,1,2014/11/1,0,5,4,20.56,0,560.455,607.159,14,0,0,10833.5,64.8,0,0,Nov-98,0,1,6,0,7,9,6,1,1948,1
1017947,217947,9000,5,21.45,300.38,D,政府机构,国际组织,Optional Null,1,1,2018/2/1,4,299,0,18.5,1,675,843.75,13,0,0,10402.2,48.6,0,0,2-Aug,4,1,11,0,5,15,8,0,0,0
1019362,219362,27272.7,3,18.55,1092.87,D,普通企业,住宿和餐饮业,10+ years,1,1,2013/9/1,0,223,12,21.35,0,675,843.75,17,0,0,20766.5,99.8077,0,0,Apr-91,38,1,15,0,6,21,12,2,12614,0
1021335,221335,7727.27,3,11.825,277.28,B,普通企业,信息传输、软件和信息技术服务业,5 years,1,0,2016/3/1,0,219,21,15.4555,0,560.455,700.568,5,0,0,9430.62,64.1538,0,0,9-Oct,0,1,4,0,4,6,2,0,0,0
