loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault,guess
1011985,211985,5672.73,3,11.997,162.5,C,普通企业,采矿业,2 years,1,1,2015/10/1,5,261,8,17.8036,1,540,585,11,0,0,6349.54,73.8769,0,0,8-Jul,6,1,3,0,9,7,4,0,968,0,0,0
1007634,207634,4000,3,9.889,127.19,B,上市企业,公共服务、社会组织,10+ years,1,1,2016/7/1,5,484,21,15.4064,0,681.818,795.455,13,0,0,2702,7.7,0,0,1-Sep,6,1,2,0,17,11,8,0,0,0,1,0
1041171,241171,9090.91,3,14.289,336.9,C,普通企业,信息传输、软件和信息技术服务业,8 years,1,0,2014/11/1,0,98,19,11.46,4,720,900,9,1,0,7513,32.6769,0,0,1-Aug,0,1,3,0,2,16,13,3,2325,465,0,0
1006348,206348,17727.3,5,14.135,340.15,B,普通企业,文化和体育业,10+ years,0,1,2013/12/1,0,204,24,13.1236,0,725,785.417,16,0,0,32418.5,54.7,1,0,Aug-87,22614,1,8,0,3,23,11,4,1684,505.2,0,0
1009254,209254,26181.8,3,18.205,850.31,D,普通企业,信息传输、软件和信息技术服务业,10+ years,1,1,2015/7/1,5,406,8,26.2473,0,627.273,731.818,15,0,0,15813,93.1154,0,0,4-Apr,6,1,11,0,6,15,10,0,0,0,1,0
1045525,245525,23636.4,3,8.459,623.88,A,世界五百强,金融业,3 years,0,1,2014/7/1,0,355,18,18.8509,0,695,810.833,9,0,0,21675,65.6308,1,0,Sep-00,0,1,5,0,11,7,5,3,3336,0,0,0
1017526,217526,5236.36,3,17.77,230.64,D,政府机构,金融业,1 year,1,0,2013/3/1,0,134,8,17.56,0,660,770,14,0,0,7020,60.5231,0,0,4-Apr,38,1,10,0,6,22,11,2,2321,0,0,0
1046960,246960,18654.5,5,24.99,669.08,F,普通企业,住宿和餐饮业,4 years,1,1,2016/2/1,0,236,7,11.16,1,660,715,5,0,0,4464,91.5692,0,0,Jul-97,0,1,2,0,7,13,10,0,0,0,1,0
1042949,242949,11000,3,10.725,353.65,B,政府机构,公共服务、社会组织,8 years,0,1,2016/2/1,0,121,14,10.5055,0,747.273,871.818,13,0,0,16746.2,46.4154,0,1,2-Mar,0,1,6,0,14,11,7,3,482,96.4,0,0
1021669,221669,9218.18,3,17.568,311.97,E,普通企业,公共服务、社会组织,9 years,0,1,2015/4/1,0,121,14,9.15273,1,690,862.5,6,0,0,3058,30.6923,1,0,1-Jun,0,1,2,0,7,6,3,0,0,0,1,0
1035660,235660,2863.64,3,10.323,115.37,B,政府机构,金融业,10+ years,0,1,2016/3/1,8,74,30,9.13091,3,665,831.25,8,0,0,3446.15,20.7692,0,0,Apr-00,9,1,5,0,1,13,7,0,444,44.4,0,0
1049054,249054,17993.2,5,18.18,405.07,E,政府机构,建筑业,1 year,1,0,2014/8/1,4,360,0,25.6173,0,568.636,616.023,9,0,0,61810.4,72.0462,0,0,Mar-86,4,1,7,0,2,10,10,0,0,0,1,0
1041961,241961,19636.4,3,8.253,573.83,B,普通企业,制造业,1 year,1,1,2015/11/1,0,81,15,14.3509,0,640.909,801.136,8,0,0,24988.8,56,1,0,6-Jul,0,1,5,0,2,16,7,2,5914,0,0,0
1046215,246215,9818.18,3,4.788,361.38,A,普通企业,金融业,4 years,0,0,2015/10/1,4,48,10,17.4545,0,668.182,779.545,8,0,0,15369.2,66,0,0,1-Jun,4,1,3,0,2,13,10,0,0,0,0,0
1032871,232871,19840.9,5,12.705,533.93,B,高等教育机构,信息传输、软件和信息技术服务业,6 years,0,1,2013/9/1,0,641,13,15.8,0,790.909,988.636,18,0,0,19143.5,50.4,1,0,Dec-95,0,1,5,0,19,12,6,0,0,0,0,0
1006173,206173,21272.7,5,27.441,587.8,F,世界五百强,金融业,10+ years,0,1,2017/2/1,9,176,3,16.7318,0,736.364,797.727,33,1,1,9210,50.2923,0,0,6-Nov,10,1,6,0,33,18,6,3,1100,0,0,0
1022378,222378,19000,3,8.991,674.29,B,政府机构,公共服务、社会组织,3 years,0,1,2015/10/1,0,185,3,20.7055,0,636.364,795.455,19,0,0,54311.4,67.5692,0,0,Aug-91,0,1,12,0,3,24,14,3,7959,795.9,0,0
1017902,217902,5454.55,3,11.53,197.95,B,政府机构,批发和零售业,10+ years,1,1,2015/9/1,0,412,13,22.2982,0,796.364,862.727,15,0,0,24268.8,94.8462,1,0,May-95,0,1,13,0,1,20,13,1,2282,456.4,0,0
1003424,203424,7090.91,3,9.819,212.53,B,普通企业,交通运输、仓储和邮政业,10+ years,0,0,2017/6/1,2,265,7,24.2264,1,747.273,934.091,23,0,0,16294.2,22.5231,0,0,Oct-93,5,1,13,0,3,25,12,3,396,118.8,0,0
1032277,232277,18000,5,16.074,455.72,D,政府机构,文化和体育业,2 years,0,1,2015/3/1,0,528,22,16.3818,0,568.636,663.409,12,1,1,9278.08,84.3462,1,0,3-Nov,0,1,6,0,8,8,4,0,0,0,0,0
1015473,215473,24000,5,19.327,603.85,D,幼教与中小学校,制造业,2 years,0,1,2014/9/1,0,41,25,15.27,2,564.545,705.682,18,0,0,9929.23,27.7846,1,0,4-Feb,0,1,10,0,14,23,13,0,0,0,1,0
1014562,214562,17000,5,7.731,349.52,A,上市企业,金融业,7 years,0,0,2016/7/1,4,143,8,11.66,0,769.091,897.273,15,0,0,12854,32.1231,0,0,4-Nov,4,1,4,0,5,27,15,2,6370,0,0,0
1043287,243287,29545.5,3,5.841,766.12,A,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,2015/1/1,4,167,8,15.1118,0,769.091,833.182,15,0,0,26824.6,44.7,1,0,Jun-78,4,1,9,0,5,27,12,0,0,0,0,0
1004565,204565,11781.8,3,26.389,423.66,E,上市企业,文化和体育业,1 year,1,1,2017/2/1,0,512,21,32.01,0,685,742.083,24,0,0,8885.54,49.4,1,0,8-Oct,0,1,7,0,17,11,7,0,0,0,0,0
1018888,218888,15000,5,14.685,343.99,C,普通企业,住宿和餐饮业,4 years,0,0,2014/9/1,4,627,43,9.2,0,685,742.083,14,0,0,20918.2,51.7846,0,0,Jun-95,4,1,6,0,14,21,12,5,4134,0,0,0
1006554,206554,5338.64,3,20.99,245.8,E,政府机构,住宿和餐饮业,Optional Null,1,1,2015/7/1,0,303,9,35.9545,0,544.091,634.773,11,1,0,12278.1,67.8462,1,0,May-90,0,1,8,0,4,17,11,0,0,0,1,0
1047098,247098,13636.4,5,13.023,352.69,C,政府机构,制造业,10+ years,1,1,2013/12/1,4,121,14,15.9955,0,675,787.5,12,0,0,8718.77,79.2615,0,0,Jan-98,4,1,6,0,12,31,21,2,6612,661.2,0,0
1016690,216690,14545.5,3,33.979,687.05,G,政府机构,制造业,2 years,1,1,2017/5/1,0,241,7,31.6,0,540,585,13,1,1,8558.08,66.8077,1,0,2-Jan,0,1,6,0,23,27,6,0,0,0,0,0
1015864,215864,16363.6,3,8.991,483.94,B,幼教与中小学校,信息传输、软件和信息技术服务业,Optional Null,0,1,2013/10/1,4,191,5,16.39,0,650,758.333,10,0,0,14229.2,50.7692,1,0,7-Apr,4,1,7,0,5,11,10,3,3543,0,0,0
1022730,222730,15000,5,12.98,332.16,B,普通企业,电力、热力生产供应业,10+ years,0,0,2018/12/1,0,303,9,8.91,0,780,845,11,0,0,5807.85,29.6,0,0,1-Jul,0,1,4,0,5,11,8,3,7145,2143.5,0,0
1039016,239016,11581.8,3,9.675,319.69,B,普通企业,电力、热力生产供应业,10+ years,1,1,2016/6/1,0,33,22,20.69,0,741.818,927.273,9,1,1,4506,27.9231,0,0,Oct-99,0,1,4,0,7,14,6,3,3233,323.3,0,0
1021313,221313,20809.1,3,14.841,675.25,D,普通企业,信息传输、软件和信息技术服务业,10+ years,0,0,2014/11/1,0,108,21,16.4945,0,548.182,685.227,23,0,0,19404,56.7692,1,0,Sep-96,0,1,13,0,3,29,19,0,0,0,1,0
1043170,243170,4909.09,3,16.841,208.91,C,普通企业,住宿和餐饮业,Optional Null,1,1,2012/8/1,4,196,14,12.32,0,613.636,715.909,6,0,0,7399.62,54.8077,1,0,7-Nov,22424,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0,0,0
1044084,244084,5318.18,3,11.67,148.76,B,普通企业,交通运输、仓储和邮政业,9 years,1,0,2014/11/1,4,110,13,12.09,0,665,720.417,5,0,0,3782,83.0769,0,0,2-Jul,4,1,3,0,1,11,2,3,2136,640.8,0,0
1043672,243672,11818.2,3,6.03,304.36,A,普通企业,金融业,7 years,0,0,2012/10/1,0,107,30,11.6836,0,666.818,833.523,9,0,0,14420,21.2308,1,0,Oct-81,17538,1,2,0,7,26,12,0,939,281.7,0,0
1049117,249117,41363.6,3,13.189,1162.34,B,上市企业,信息传输、软件和信息技术服务业,8 years,1,1,2014/4/1,4,111,8,15.4882,0,774.545,968.182,20,0,0,44779.5,66.1231,0,0,Oct-75,4,1,12,0,10,23,14,0,9604,0,0,0
1005021,205021,38181.8,3,10.791,1162.34,C,普通企业,文化和体育业,8 years,1,1,2016/2/1,0,297,18,21.5264,1,680,793.333,12,0,0,27105,103.5,0,0,May-99,0,1,5,0,10,11,9,0,0,0,1,0
1006128,206128,28636.4,3,10.377,1154.66,B,普通企业,电力、热力生产供应业,10+ years,0,1,2015/4/1,2,386,19,19.9527,1,640.909,694.318,12,0,0,28815,46.3846,0,0,Oct-92,5,1,7,0,11,16,7,0,6830,1366,0,0
1010959,210959,9000,3,12.837,363.63,B,高等教育机构,建筑业,2 years,0,1,2014/7/1,0,161,14,18.4545,0,552.273,644.318,11,0,0,11380.4,46.2462,0,0,Dec-00,0,1,6,0,13,6,4,3,2454,490.8,0,0
1001659,201659,43636.4,5,8.39,818.55,B,幼教与中小学校,房地产业,10+ years,0,1,2016/5/1,2,44,26,6.93,1,770,962.5,11,0,0,3838.15,12.4,0,0,Nov-89,5,1,3,0,7,6,6,0,0,0,0,0
1010605,210605,16545.5,5,20.405,359.72,E,普通企业,交通运输、仓储和邮政业,< 1 year,1,1,2015/7/1,0,66,14,22.7182,0,774.545,839.091,10,0,0,10194.5,68.2,0,0,8-Apr,0,1,7,0,4,9,5,5,5328,1065.6,0,0
1004356,204356,23636.4,5,11.754,455.68,C,普通企业,信息传输、软件和信息技术服务业,7 years,0,1,2011/2/1,4,134,8,13.77,0,617.727,772.159,18,0,0,28855.1,30.5538,1,0,Sep-72,622,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,2,8266,1653.2,0,0
1040686,240686,13886.4,3,17.86,423.97,D,普通企业,信息传输、软件和信息技术服务业,3 years,1,0,2015/11/1,4,162,2,6.83636,0,540,675,4,0,0,5048.31,67.5,1,0,11-Oct,4,1,3,0,3,3,3,0,0,0,0,0
1039583,239583,3272.73,3,13.189,132.84,B,普通企业,金融业,5 years,1,1,2017/7/1,0,253,21,20.5364,1,705,822.5,10,0,0,3255.54,14.7,0,0,11-Mar,0,1,2,0,2,8,7,3,470,141,0,0
1043295,243295,13636.4,5,17.694,394.58,G,普通企业,住宿和餐饮业,1 year,0,1,2010/11/1,0,609,19,18.4582,1,609.091,659.848,6,0,0,725.769,33.1,1,0,Apr-00,11486,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0,1,0
1027261,227261,1890.91,3,8.892,51.54,B,幼教与中小学校,金融业,1 year,1,0,2010/4/1,10,155,0,2.51182,0,774.545,903.636,6,0,0,1126.15,70.3846,1,0,Jul-00,15244,1,Optional Null,Optional Null,Optional Null,Optional Null,Optional Null,0,0,0,1,0
1000306,200306,24227.3,5,13.014,481.91,C,普通企业,建筑业,10+ years,0,1,2016/2/1,0,196,14,14.6182,0,670,725.833,13,1,1,12986.5,73.3846,0,0,May-96,0,1,6,0,12,23,7,0,0,0,1,0
1049258,249258,11477.3,5,15.59,304.28,D,普通企业,信息传输、软件和信息技术服务业,8 years,0,0,2015/1/1,0,54,28,39.5236,0,645.455,753.03,12,0,0,21431.5,78.4,0,0,Oct-90,0,1,6,0,5,13,10,0,0,0,0,0
1033692,233692,41363.6,5,14.661,856.54,D,世界五百强,住宿和餐饮业,10+ years,0,1,2014/7/1,4,4,3,26.08,0,636.364,742.424,25,0,0,41293.8,53.2,0,0,Jun-91,4,1,14,0,11,33,19,0,0,0,0,0
1032163,232163,23636.4,5,11.358,451.19,C,政府机构,公共服务、社会组织,6 years,1,0,2017/9/1,0,115,8,18.5455,0,710,769.167,9,0,0,22415.1,92.6154,0,0,3-Nov,0,1,4,Optional Null,6,6,6,2,374,74.8,0,0
1031278,231278,10909.1,5,12.99,272.98,B,上市企业,采矿业,10+ years,1,1,2014/4/1,0,141,13,8.65636,0,645.455,699.242,17,0,0,12532.6,25.6308,1,0,4-Jul,0,1,13,0,3,22,14,0,0,0,1,0
1045651,245651,28636.4,3,13.014,1204.06,C,幼教与中小学校,采矿业,10+ years,1,1,2016/2/1,0,38,21,5.10545,0,604.545,654.924,8,0,0,31941.5,105.108,0,0,Sep-92,0,1,8,0,0,11,9,0,0,0,1,0
1024992,224992,15909.1,3,9.441,568.72,B,上市企业,文化和体育业,10+ years,0,0,2015/1/1,0,19,14,12.8836,0,720,780,6,0,0,16489,88.9846,1,0,2-Sep,0,1,5,0,4,12,5,0,0,0,0,0
1000073,200073,32727.3,5,7.101,606.72,A,普通企业,房地产业,1 year,0,1,2016/3/1,0,505,10,24.71,0,668.182,835.227,14,0,0,12824,39.0462,0,0,Sep-98,0,1,6,0,22,17,8,0,0,0,0,0
1041932,241932,24545.5,3,25.014,1157.24,E,政府机构,建筑业,3 years,1,1,2016/12/1,2,108,21,13.7636,3,640.909,747.727,10,0,0,2863.85,8.21538,0,0,Sep-98,5,1,1,0,9,9,4,0,0,0,1,0
1028037,228037,18200,5,9.449,316.63,A,普通企业,房地产业,10+ years,0,1,2016/9/1,0,74,30,3.33818,0,642.273,802.841,13,0,0,7211,13.4615,1,0,Jul-91,2,1,6,0,1,29,12,0,0,0,1,0
1048004,248004,8834.09,3,9.16,238.27,B,普通企业,房地产业,3 years,1,1,2016/6/1,4,152,14,17.4518,0,680,736.667,5,0,0,7080.92,63.5385,0,0,4-Oct,4,1,3,0,6,6,4,2,1308,0,0,0
1013097,213097,1772.73,3,18.99,54.98,D,上市企业,文化和体育业,< 1 year,0,1,2016/10/1,5,229,17,16.7182,0,548.182,685.227,19,0,0,31678.2,87.2308,1,0,Mar-95,6,1,7,0,27,28,14,0,0,0,1,0
1006237,206237,5377.27,3,8.991,146.8,B,高等教育机构,住宿和餐饮业,2 years,1,1,2015/8/1,4,5,4,20.28,0,560.455,653.864,18,0,0,4314.46,64,0,0,6-Jul,4,1,3,0,16,4,2,3,896,268.8,0,0
1034119,234119,28363.6,3,12.294,816.31,C,普通企业,建筑业,8 years,0,1,2015/1/1,4,3,0,28.0182,0,730.909,791.818,17,0,0,56965.4,70.1538,1,0,Oct-97,4,1,12,0,7,17,14,1,2269,0,0,0
1032708,232708,20181.8,3,10.439,592.53,B,政府机构,房地产业,10+ years,0,1,2015/1/1,0,27,12,29.5745,0,576.818,672.955,10,0,0,15978.5,42.1846,1,0,May-90,0,1,7,0,4,10,8,3,7092,1418.4,0,0
1011795,211795,28000,3,10.16,905.59,B,政府机构,电力、热力生产供应业,10+ years,0,0,2012/11/1,0,508,2,9.69545,1,725,906.25,11,0,0,19637.7,38.6615,0,0,Mar-90,27739,1,4,0,3,15,11,3,3217,643.4,0,0
1007332,207332,22727.3,3,8.39,787.92,B,普通企业,住宿和餐饮业,10+ years,1,0,2016/4/1,4,119,0,27.2727,0,774.545,903.636,7,0,0,35038.8,81.3077,0,0,3-Jun,4,1,5,0,10,12,10,2,4724,944.8,0,0
1038934,238934,9454.55,3,18.689,285.19,D,普通企业,金融业,10+ years,0,1,2014/5/1,5,722,3,29.3236,0,747.273,871.818,28,0,0,50796.3,89.6308,1,0,Mar-94,6,1,7,0,38,22,15,3,2380,476,0,1
1047465,247465,16363.6,3,16.24,529.14,C,普通企业,信息传输、软件和信息技术服务业,1 year,0,1,2013/12/1,0,310,24,15.1418,0,564.545,705.682,14,0,0,20565.2,48.9,1,0,6-Mar,0,1,9,0,0,15,7,3,828,165.6,0,0
1038051,238051,19636.4,5,7.101,364.03,A,普通企业,金融业,10+ years,1,1,2015/2/1,0,328,3,21.9818,0,646.364,700.227,9,0,0,875.077,4.1,0,0,2-Dec,0,1,3,0,7,10,6,0,0,0,0,0
1028068,228068,12477.3,5,21.98,421.02,E,普通企业,住宿和餐饮业,6 years,1,1,2013/6/1,5,129,30,8.15727,0,572.727,668.182,12,2,1,10277.3,46.7077,1,0,Jun-96,1776,1,5,0,12,8,7,0,0,0,1,0
1003792,203792,818.182,3,14.916,33.97,C,普通企业,金融业,10+ years,1,1,2018/9/1,10,129,30,20.76,0,631.818,684.47,5,0,0,10917.7,98.3077,0,0,11-Nov,11,1,4,0,5,6,2,0,0,0,0,0
1007949,207949,20454.5,3,5.852,752.87,A,幼教与中小学校,采矿业,4 years,1,0,2016/3/1,0,166,8,7.18182,0,613.636,767.045,12,0,0,673.077,2.53846,0,0,5-Jul,0,1,3,0,4,12,6,3,11239,3371.7,0,0
1026317,226317,18181.8,3,10.64,651.37,B,世界五百强,房地产业,6 years,1,0,2015/12/1,3,31,2,0.501818,1,796.364,995.455,6,0,0,630,2.30769,0,0,5-Jan,3,1,2,0,2,7,5,0,4256,425.6,0,0
1024682,224682,3795.45,3,16.02,146.83,C,幼教与中小学校,公共服务、社会组织,4 years,1,1,2017/8/1,0,324,10,19.6527,1,548.182,593.864,11,0,0,2994,25.8,0,0,6-Oct,0,1,7,0,8,11,5,3,708,212.4,0,0
1042514,242514,10909.1,5,13.185,283.28,C,普通企业,国际组织,Optional Null,0,1,2015/5/1,0,184,26,20.9364,0,631.818,684.47,10,0,0,9753.46,97.5,0,0,Aug-89,0,1,4,0,7,10,5,0,0,0,1,0
1004248,204248,11818.2,3,16.555,346.9,C,普通企业,住宿和餐饮业,10+ years,1,1,2017/8/1,0,141,13,10.6036,0,752.727,878.182,11,0,0,5034,85.3846,0,0,May-99,0,1,1,0,7,6,3,0,0,0,1,0
1014317,214317,18000,5,14.841,540.75,D,普通企业,房地产业,8 years,0,1,2014/12/1,0,734,24,22.6727,0,769.091,833.182,15,0,0,28893.5,67.7385,0,0,Feb-99,0,1,8,0,6,14,5,4,584,116.8,0,0
1049545,249545,19000,3,9.17,605.7,B,普通企业,金融业,10+ years,0,1,2015/12/1,4,99,8,10.9364,0,600,650,10,1,1,12761,85.1,0,0,Oct-95,4,1,4,0,9,12,9,1,2389,0,0,0
1014677,214677,18327.3,3,11.99,557.93,B,普通企业,金融业,2 years,1,1,2013/10/1,4,41,25,14.0073,0,675,787.5,6,0,0,21887,79.0385,1,0,8-Oct,5330,1,4,0,2,6,4,2,1065,319.5,0,0
1038427,238427,29090.9,5,10.087,666.92,B,上市企业,电力、热力生产供应业,9 years,0,1,2015/7/1,0,41,25,10.1291,0,560.455,607.159,13,0,0,7963.85,36.9231,0,0,8-May,0,1,5,0,2,14,11,0,0,0,0,0
1005879,205879,16711.4,3,17.271,750.67,E,普通企业,采矿业,10+ years,0,1,2015/6/1,0,629,20,24.8645,0,564.545,705.682,15,0,0,68134.2,78.0769,0,0,Apr-89,0,1,7,0,13,41,25,2,4925,985,0,0
1027809,227809,18909.1,3,8.39,504.27,A,普通企业,电力、热力生产供应业,1 year,1,0,2014/8/1,0,221,8,16.96,0,670,725.833,13,0,0,13098.6,70.1538,0,0,Oct-99,0,1,7,0,26,21,10,3,3966,0,0,0
1040514,240514,3818.18,3,13.99,143.53,C,普通企业,金融业,9 years,0,1,2015/7/1,0,414,0,10.3455,0,850.909,992.727,6,0,0,0,0,1,0,Apr-91,0,1,0,0,9,2,1,3,1151,0,0,0
1010213,210213,38181.8,5,14.938,806.79,C,普通企业,住宿和餐饮业,10+ years,0,0,2018/3/1,0,290,18,48.7636,0,720,900,18,0,0,54260.8,63.2308,0,1,1-Apr,0,1,10,0,7,17,10,0,0,0,0,0
1022138,222138,10784.1,3,8.496,292.05,B,普通企业,房地产业,4 years,1,1,2017/7/1,4,300,9,2.71636,0,700,758.333,3,0,0,6163.23,30.8,0,0,3-Oct,4,1,2,0,2,19,17,0,0,0,0,0
1007085,207085,12000,5,20.889,311.23,E,世界五百强,信息传输、软件和信息技术服务业,10+ years,0,0,2015/12/1,0,74,30,19.7727,0,736.364,920.455,23,0,0,47771,90.2308,1,0,Jun-89,0,1,15,0,9,31,18,4,5478,547.8,0,0
1045404,245404,36000,3,13.959,1106.98,C,高等教育机构,采矿业,1 year,1,1,2015/8/1,0,17,13,13.0364,0,763.636,954.545,7,0,0,12036,39.8769,0,0,Dec-98,0,1,3,0,1,9,7,0,1315,131.5,0,0
1006621,206621,12272.7,5,22.941,444.59,E,普通企业,金融业,1 year,1,1,2016/11/1,0,173,32,27.7636,0,604.545,654.924,9,0,0,12952.2,47.9,0,1,5-May,0,1,6,0,5,7,4,3,4533,1359.9,0,0
1008073,208073,11818.2,3,13.178,332.05,B,普通企业,信息传输、软件和信息技术服务业,9 years,1,0,2018/3/1,0,385,8,10.5091,2,685,856.25,11,0,0,3939.69,24.5538,1,0,Dec-97,0,1,1,0,8,17,9,1,2820,0,0,0
1016355,216355,16977.3,3,9.229,588.58,B,幼教与中小学校,文化和体育业,1 year,1,0,2016/3/1,0,616,0,20.3155,0,646.364,807.955,22,0,0,4541.54,5.30769,0,0,2-Jul,0,1,5,0,8,23,12,0,699,139.8,0,0
1013846,213846,18181.8,5,13.519,447.83,C,上市企业,电力、热力生产供应业,10+ years,0,1,2015/5/1,4,401,24,30.1364,0,818.182,886.364,22,0,0,32469.2,24.3385,1,0,May-99,4,1,17,0,2,35,25,0,7008,1401.6,0,1
1016879,216879,14727.3,5,15.939,423.42,C,政府机构,公共服务、社会组织,10+ years,0,1,2014/10/1,5,505,10,20.4,0,785.455,981.818,10,0,0,30281,68.5,0,0,May-94,6,1,6,0,8,20,18,2,1391,278.2,0,0
1017550,217550,10488.6,3,13.779,309.01,C,上市企业,公共服务、社会组织,5 years,1,1,2013/4/1,4,197,4,12.5345,1,741.818,803.636,9,0,0,13596,79.6923,1,0,3-Jul,39,1,5,0,10,15,9,1,1908,0,0,0
1004120,204120,16350,3,11.061,545.33,C,普通企业,农、林、牧、渔业,10+ years,0,0,2015/10/1,0,9,7,31.4018,0,654.545,709.091,10,0,0,5268.31,41.4462,0,0,2-Feb,0,1,3,0,16,7,4,1,1504,451.2,0,0
1013378,213378,7090.91,3,5.32,180.69,A,政府机构,住宿和餐饮业,10+ years,0,0,2015/8/1,4,431,20,27.7636,0,705,881.25,22,0,0,34169.7,41.8154,0,0,Jan-99,4,1,5,0,11,25,16,0,0,0,0,0
1030379,230379,16950,3,7.9,530.37,A,普通企业,房地产业,5 years,0,0,2013/3/1,3,38,21,4.34182,0,770,834.167,13,0,0,5049.23,16.8462,1,0,7-Jan,45629,1,2,0,5,10,8,3,4357,0,0,0
1003570,203570,15000,3,5.32,451.73,A,普通企业,文化和体育业,9 years,1,0,2015/11/1,0,627,43,26.1818,0,625.909,782.386,22,0,0,12572.3,20.3,0,0,1-May,0,1,6,0,26,19,10,1,5971,597.1,0,0
1007861,207861,2590.91,3,14.949,96.84,C,普通企业,金融业,3 years,1,0,2018/2/1,4,55,29,11.25,0,627.273,784.091,7,0,0,2100,52.1231,0,0,12-Jul,4,1,3,0,2,8,4,2,558,167.4,0,0
1035599,235599,30786.4,5,23.301,778.26,G,上市企业,电力、热力生产供应业,8 years,1,1,2015/1/1,6,167,8,8.4,1,670,725.833,4,0,0,4233.38,56.6538,0,0,Aug-00,7,1,2,0,8,17,7,0,0,0,0,0
1031331,231331,6545.45,3,11.49,263.78,B,普通企业,金融业,10+ years,1,1,2016/8/1,4,259,19,10.7891,3,670,837.5,17,0,0,1668.92,7.10769,0,0,1-Jun,4,1,6,0,7,22,13,3,397,0,0,0
1024813,224813,18000,5,17.622,437.92,C,高等教育机构,房地产业,9 years,0,0,2017/6/1,0,11,5,28.7545,0,601.364,701.591,7,0,0,5291,37.3,0,0,4-Mar,0,1,3,0,7,13,9,3,3273,654.6,0,0
1028340,228340,22909.1,5,15.291,521.8,D,政府机构,住宿和餐饮业,10+ years,1,1,2017/5/1,0,342,21,25.32,0,640.909,747.727,8,0,0,21928.6,83.3538,0,0,Sep-00,0,1,7,0,2,14,5,0,0,0,0,0
1015041,215041,8000,3,8.541,256.23,B,普通企业,金融业,< 1 year,1,1,2016/7/1,10,72,10,9.62182,0,622.727,778.409,5,1,1,1820.77,13.4769,0,0,3-Dec,11,1,2,0,2,10,3,3,3657,731.4,0,0
1034178,234178,15000,3,14.289,505.34,C,上市企业,房地产业,9 years,0,1,2016/2/1,4,85,19,29.6618,0,725.455,906.818,14,0,0,18603.5,77.9,0,1,1-Oct,4,1,8,0,14,15,8,0,0,0,1,0
1040053,240053,27500,5,12.089,597.78,B,上市企业,公共服务、社会组织,3 years,0,1,2015/6/1,2,90,21,2.7,0,725.455,906.818,8,1,1,8822,23.8846,0,0,4-May,5,1,5,0,7,14,7,0,0,0,0,0
1044923,244923,9090.91,3,12.99,336.9,C,普通企业,交通运输、仓储和邮政业,5 years,1,1,2014/11/1,5,97,12,15.4255,0,556.364,649.091,7,0,0,3644,24.6,0,0,10-Sep,6,1,3,0,1,9,4,0,3973,1191.9,0,0
1001090,201090,13090.9,5,10.908,356.89,B,世界五百强,文化和体育业,9 years,0,1,2012/10/1,4,250,37,19.8218,0,672.727,840.909,6,0,0,15387.7,53.7231,1,0,Mar-98,52584,1,2,0,1,13,11,0,0,0,0,0
1030776,230776,24375,3,15.939,709.84,C,幼教与中小学校,房地产业,10+ years,0,1,2016/9/1,0,134,8,20.4727,0,585,633.75,14,0,0,12900,58.1,1,0,Jun-97,0,1,5,0,7,16,5,0,0,0,1,0
1039413,239413,19636.4,3,9.75,578.7,B,高等教育机构,金融业,10+ years,1,1,2016/2/1,0,275,8,22.8218,2,600,650,22,0,0,13741.5,58.8923,0,0,Feb-87,0,1,8,0,17,23,7,0,0,0,0,0
1047416,247416,18181.8,5,18.799,498.02,D,普通企业,金融业,7 years,1,1,2017/9/1,4,401,24,19.6182,0,675,843.75,30,0,0,26420.8,68.0769,0,0,Jan-84,4,1,11,Optional Null,19,43,25,0,0,0,1,0
1024265,224265,8181.82,5,17.57,251.61,D,高等教育机构,金融业,< 1 year,1,1,2015/11/1,0,51,13,3.92727,0,755,880.833,4,0,0,3024.23,26.3077,1,0,6-Nov,0,1,1,0,1,18,10,4,2199,659.7,0,0
1007354,207354,7272.73,3,14.661,282.41,D,普通企业,金融业,8 years,0,1,2016/3/1,0,260,21,31.0009,0,752.727,815.455,20,1,1,7889.54,15.6,0,0,9-Jul,0,1,6,0,6,26,7,3,1695,0,0,0
1024571,224571,18181.8,3,10.791,664.2,B,普通企业,文化和体育业,10+ years,0,1,2014/4/1,5,162,2,17.1082,0,700,758.333,18,0,0,33497,42.9692,0,0,Jul-75,6,1,14,0,0,25,11,0,4524,904.8,0,0
1032834,232834,10609.1,3,14.16,333.14,C,普通企业,建筑业,8 years,0,0,2014/3/1,4,143,8,15.8945,0,600,750,9,0,0,5302.77,61.7308,1,0,1-Jul,4,1,5,0,6,11,7,0,0,0,0,0
